Model,Article Count,Article ID,Entity,Start,End
en_ner_bionlp13cg_md,1000,23046524,ache,1220,1224
en_ner_bionlp13cg_md,1000,22940000,cell,285,289
en_ner_bionlp13cg_md,1000,22719017,lsl 61122,554,563
en_ner_bionlp13cg_md,1000,23026138,rsult2a1,649,657
en_ner_bionlp13cg_md,1000,23254341,nuclear,1104,1111
en_ner_bionlp13cg_md,1000,22926007,aches,863,868
en_ner_bionlp13cg_md,1000,23063927,breast cancer,234,247
en_ner_bionlp13cg_md,1000,23254197,lh,585,587
en_ner_bionlp13cg_md,1000,23149657,patients,726,734
en_ner_bionlp13cg_md,1000,23206272,human,877,882
en_ner_bionlp13cg_md,1000,23017411,rutin,674,679
en_ner_bionlp13cg_md,1000,22989504,resveratrol,2028,2039
en_ner_bionlp13cg_md,1000,23014761,glioblastoma multiforme,76,99
en_ner_bionlp13cg_md,1000,22521210,aromatase b,173,184
en_ner_bionlp13cg_md,1000,23219593,breast cancer,1695,1708
en_ner_bionlp13cg_md,1000,23026138,rsult2a1,456,464
en_ner_bionlp13cg_md,1000,23122151,afzelin 2 ,703,714
en_ner_bionlp13cg_md,1000,22777357,pluripotent cells,0,17
en_ner_bionlp13cg_md,1000,23122079,phillyrin,1092,1101
en_ner_bionlp13cg_md,1000,23017398,cocoa,594,599
en_ner_bionlp13cg_md,1000,23244626,biosimilar,328,338
en_ner_bionlp13cg_md,1000,23199987,tyramine,510,518
en_ner_bionlp13cg_md,1000,22998295,smedds,1172,1178
en_ner_bionlp13cg_md,1000,23169608,cerebral,86,94
en_ner_bionlp13cg_md,1000,23178681,cell,1184,1188
en_ner_bionlp13cg_md,1000,23064722,neurons,1062,1069
en_ner_bionlp13cg_md,1000,23195959,plasma membrane,635,650
en_ner_bionlp13cg_md,1000,23252950,melphalan,715,724
en_ner_bionlp13cg_md,1000,22451331,fructose,612,620
en_ner_bionlp13cg_md,1000,22511336,tumor,966,971
en_ner_bionlp13cg_md,1000,23065141,calcium,1849,1856
en_ner_bionlp13cg_md,1000,22391562,melanoma cells,1127,1141
en_ner_bionlp13cg_md,1000,23195959,perinuclear,753,764
en_ner_bionlp13cg_md,1000,23085433,xbp1s,1186,1191
en_ner_bionlp13cg_md,1000,23174144,liver,161,166
en_ner_bionlp13cg_md,1000,23194541,catechins,1663,1672
en_ner_bionlp13cg_md,1000,23183177,digitonin,1032,1041
en_ner_bionlp13cg_md,1000,23219526,vegf,568,572
en_ner_bionlp13cg_md,1000,23256625,gsk1292263,1174,1184
en_ner_bionlp13cg_md,1000,23078954,bentonite,1526,1535
en_ner_bionlp13cg_md,1000,23146664,5 asa,1512,1517
en_ner_bionlp13cg_md,1000,23046524,paraoxon,1515,1523
en_ner_bionlp13cg_md,1000,23183374,catenin β like 1,794,810
en_ner_bionlp13cg_md,1000,23145985,ftsz,679,683
en_ner_bionlp13cg_md,1000,22430206,human cancers,91,104
en_ner_bionlp13cg_md,1000,22982569,leptin,261,267
en_ner_bionlp13cg_md,1000,23194408,uk,475,477
en_ner_bionlp13cg_md,1000,23117207,s349t,1446,1451
en_ner_bionlp13cg_md,1000,23238121,osteoblast lineage,1537,1555
en_ner_bionlp13cg_md,1000,23136062,zn 2 ,27,32
en_ner_bionlp13cg_md,1000,23237450,parathyroid hormone 1 receptor,425,455
en_ner_bionlp13cg_md,1000,23145849,pulmonary,1242,1251
en_ner_bionlp13cg_md,1000,23165930,cd117 low,308,317
en_ner_bionlp13cg_md,1000,23160530,whole body,1306,1316
en_ner_bionlp13cg_md,1000,22451331,urucum,201,207
en_ner_bionlp13cg_md,1000,22511336,fge,158,161
en_ner_bionlp13cg_md,1000,23209285,connexin,431,439
en_ner_bionlp13cg_md,1000,23223499,heparg cells,1404,1416
en_ner_bionlp13cg_md,1000,22757667,cephalaria,39,49
en_ner_bionlp13cg_md,1000,23000249,class ii,1146,1154
en_ner_bionlp13cg_md,1000,22719017,cytochrome c 22 ,1031,1049
en_ner_bionlp13cg_md,1000,23250808,esculetin,723,732
en_ner_bionlp13cg_md,1000,23059509,pb,272,274
en_ner_bionlp13cg_md,1000,23249538,neural membranes,140,156
en_ner_bionlp13cg_md,1000,23154194,skin,422,426
en_ner_bionlp13cg_md,1000,23219526,human osteosarcoma cells,1214,1238
en_ner_bionlp13cg_md,1000,23197046,patients,1170,1178
en_ner_bionlp13cg_md,1000,23246798,oral,1472,1476
en_ner_bionlp13cg_md,1000,22443683,phosphatase 2a phosphatase activator,774,810
en_ner_bionlp13cg_md,1000,23174144,muscle,186,192
en_ner_bionlp13cg_md,1000,23142073,stx,1084,1087
en_ner_bionlp13cg_md,1000,23209285,hemichannel,1037,1048
en_ner_bionlp13cg_md,1000,23246798,plasma,1631,1637
en_ner_bionlp13cg_md,1000,23132866,ar e3,561,566
en_ner_bionlp13cg_md,1000,23150428,retinoic acid receptor,893,915
en_ner_bionlp13cg_md,1000,23089250,se,1545,1547
en_ner_bionlp13cg_md,1000,23254341,d s ,1656,1661
en_ner_bionlp13cg_md,1000,23069372,cherubism,1800,1809
en_ner_bionlp13cg_md,1000,23111876,ap,533,535
en_ner_bionlp13cg_md,1000,23159886,sil against mb and or,346,367
en_ner_bionlp13cg_md,1000,23093024,horseradish peroxidase,979,1001
en_ner_bionlp13cg_md,1000,23238642,donors,1533,1539
en_ner_bionlp13cg_md,1000,22902308,oct transporter,626,641
en_ner_bionlp13cg_md,1000,23238121,bone,1384,1388
en_ner_bionlp13cg_md,1000,23223499,pgh,123,126
en_ner_bionlp13cg_md,1000,23256625,gpr119,80,86
en_ner_bionlp13cg_md,1000,23177260,gbe,104,107
en_ner_bionlp13cg_md,1000,23115221,nicotine,847,855
en_ner_bionlp13cg_md,1000,23076740,adipose tissue,233,247
en_ner_bionlp13cg_md,1000,23218718,μm,273,275
en_ner_bionlp13cg_md,1000,23141426,weikang keli,0,12
en_ner_bionlp13cg_md,1000,23229556,cbms,1253,1257
en_ner_bionlp13cg_md,1000,23127567,aqueous extract,48,63
en_ner_bionlp13cg_md,1000,22551778,patients,49,57
en_ner_bionlp13cg_md,1000,22532499,fl83b mouse hepatocytes,317,340
en_ner_bionlp13cg_md,1000,23063927,ephb4,634,639
en_ner_bionlp13cg_md,1000,23130977,abl,361,364
en_ner_bionlp13cg_md,1000,23169608,nbp,944,947
en_ner_bionlp13cg_md,1000,23178632,amiodarone,1203,1213
en_ner_bionlp13cg_md,1000,23204517,cam,303,306
en_ner_bionlp13cg_md,1000,23252950,hematopoietic stem cell,0,23
en_ner_bionlp13cg_md,1000,22447662,glutathione peroxidase,431,453
en_ner_bionlp13cg_md,1000,23246732,pb,774,776
en_ner_bionlp13cg_md,1000,23122081,carotenoids,309,320
en_ner_bionlp13cg_md,1000,23143926,nsc 710305,1636,1646
en_ner_bionlp13cg_md,1000,23159669,cancer,175,181
en_ner_bionlp13cg_md,1000,23132866,malignant prostate,481,499
en_ner_bionlp13cg_md,1000,22438103,gae,419,422
en_ner_bionlp13cg_md,1000,22998295,pseudoternary,746,759
en_ner_bionlp13cg_md,1000,23141427,visceral,1962,1970
en_ner_bionlp13cg_md,1000,23099319,human health,416,428
en_ner_bionlp13cg_md,1000,23123224,caspase 3,1237,1246
en_ner_bionlp13cg_md,1000,23246611,testis,845,851
en_ner_bionlp13cg_md,1000,22348951,cat,1865,1868
en_ner_bionlp13cg_md,1000,23178593,ku80,856,860
en_ner_bionlp13cg_md,1000,23178681,cell,1383,1387
en_ner_bionlp13cg_md,1000,23182946,pka,605,608
en_ner_bionlp13cg_md,1000,22856387,caco 2 cells,968,980
en_ner_bionlp13cg_md,1000,23142789,vitamin d dependent ca binding factors,684,722
en_ner_bionlp13cg_md,1000,23175530,human embryonic kidney 293 cells,148,180
en_ner_bionlp13cg_md,1000,22765351,atr,75,78
en_ner_bionlp13cg_md,1000,23122120,listeria monocytogenes,455,477
en_ner_bionlp13cg_md,1000,23146698,gar,511,514
en_ner_bionlp13cg_md,1000,23030793,polyamine,587,596
en_ner_bionlp13cg_md,1000,23232060,tnik,152,156
en_ner_bionlp13cg_md,1000,23252950,cy,157,159
en_ner_bionlp13cg_md,1000,22766391,p50,587,590
en_ner_bionlp13cg_md,1000,23178198,amyloid precursor protein sappα ,395,428
en_ner_bionlp13cg_md,1000,22241176,tumor cell,139,149
en_ner_bionlp13cg_md,1000,22948803,clawed frog,1475,1486
en_ner_bionlp13cg_md,1000,22995584,cells,592,597
en_ner_bionlp13cg_md,1000,23065592,ci,1024,1026
en_ner_bionlp13cg_md,1000,23210777,taxol,0,5
en_ner_bionlp13cg_md,1000,23122121,triterpene pentacyclic acids,18,46
en_ner_bionlp13cg_md,1000,22948773,vascular,135,143
en_ner_bionlp13cg_md,1000,23017411,rutin,411,416
en_ner_bionlp13cg_md,1000,23196805,renal,360,365
en_ner_bionlp13cg_md,1000,23042952,sirt1 dependent histone h3,923,949
en_ner_bionlp13cg_md,1000,22951949,neuroblastoma cells,1567,1586
en_ner_bionlp13cg_md,1000,23103566,hfcs 55,712,719
en_ner_bionlp13cg_md,1000,23200000,tomato and nut mix,424,442
en_ner_bionlp13cg_md,1000,22851333,anterior descending coronary artery,550,585
en_ner_bionlp13cg_md,1000,22705273,bumetanide,654,664
en_ner_bionlp13cg_md,1000,22854821,water,682,687
en_ner_bionlp13cg_md,1000,22348222,enterococcus faecalis,625,646
en_ner_bionlp13cg_md,1000,22694127,ibuprofen,1378,1387
en_ner_bionlp13cg_md,1000,22564440,dnmt,1317,1321
en_ner_bionlp13cg_md,1000,23124594,sweet steviol,88,101
en_ner_bionlp13cg_md,1000,23168115,5 ht,1027,1031
en_ner_bionlp13cg_md,1000,23192350,human,1212,1217
en_ner_bionlp13cg_md,1000,22664304,substantia nigra pars compacta,142,172
en_ner_bionlp13cg_md,1000,22564440,prs mice,959,967
en_ner_bionlp13cg_md,1000,22878908,tzds,20,24
en_ner_bionlp13cg_md,1000,23059794,embryos,1412,1419
en_ner_bionlp13cg_md,1000,23127820,c stauntonii,456,469
en_ner_bionlp13cg_md,1000,23182739,cell lines,256,266
en_ner_bionlp13cg_md,1000,22986947,a438079,674,681
en_ner_bionlp13cg_md,1000,23182946,cerebellum 3 and,179,195
en_ner_bionlp13cg_md,1000,23183374,aid,1067,1070
en_ner_bionlp13cg_md,1000,23210774,anticancer,356,366
en_ner_bionlp13cg_md,1000,23084047,endoplasmic reticulum,948,969
en_ner_bionlp13cg_md,1000,23235156,hsc70,1187,1192
en_ner_bionlp13cg_md,1000,22614014,bone tumor,945,955
en_ner_bionlp13cg_md,1000,23223177,ampk,125,129
en_ner_bionlp13cg_md,1000,23192339,rfx6,1062,1066
en_ner_bionlp13cg_md,1000,23196805,plasma,1351,1357
en_ner_bionlp13cg_md,1000,22984796,braf,142,146
en_ner_bionlp13cg_md,1000,23238784,dimethylsulfoxide,221,238
en_ner_bionlp13cg_md,1000,22708546,leishmanicidal,294,308
en_ner_bionlp13cg_md,1000,23178593,nhej,28,32
en_ner_bionlp13cg_md,1000,23244629,2 aminoethyl methacrylate hydrochloride,309,348
en_ner_bionlp13cg_md,1000,23210780,lupeol,507,513
en_ner_bionlp13cg_md,1000,23111886,alanine aminotransferase,802,826
en_ner_bionlp13cg_md,1000,22241176,car,341,344
en_ner_bionlp13cg_md,1000,22360570,pips,269,273
en_ner_bionlp13cg_md,1000,23020786,nabumetone,1178,1188
en_ner_bionlp13cg_md,1000,22722027,5ht2ar,1808,1814
en_ner_bionlp13cg_md,1000,23195959,pakt,220,224
en_ner_bionlp13cg_md,1000,23215039,macrophage,942,952
en_ner_bionlp13cg_md,1000,23177260,gbe,1151,1154
en_ner_bionlp13cg_md,1000,23248329,cells,275,280
en_ner_bionlp13cg_md,1000,23142505,renal vascular,1236,1250
en_ner_bionlp13cg_md,1000,23146664,ulcerative colitis,55,73
en_ner_bionlp13cg_md,1000,23111877,norepinephrine reuptake,30,53
en_ner_bionlp13cg_md,1000,22915370,bone mineral,88,100
en_ner_bionlp13cg_md,1000,23151002,adrenergic receptor,697,716
en_ner_bionlp13cg_md,1000,23066870,itc,735,738
en_ner_bionlp13cg_md,1000,22713803,blood plasma,1326,1338
en_ner_bionlp13cg_md,1000,23152439,calcium,702,709
en_ner_bionlp13cg_md,1000,23052191,noael,2664,2669
en_ner_bionlp13cg_md,1000,22370640,actn4,795,800
en_ner_bionlp13cg_md,1000,22876784,mice,855,859
en_ner_bionlp13cg_md,1000,22439867,rat hepatocyte,1054,1068
en_ner_bionlp13cg_md,1000,22722028,brain,999,1004
en_ner_bionlp13cg_md,1000,22923220,ctla 4,1144,1150
en_ner_bionlp13cg_md,1000,22933435,people,692,698
en_ner_bionlp13cg_md,1000,23122161,cox 2,1335,1340
en_ner_bionlp13cg_md,1000,23138112,lin28a,1292,1298
en_ner_bionlp13cg_md,1000,23103330,tba,1055,1058
en_ner_bionlp13cg_md,1000,23202846,coronaviruses,116,129
en_ner_bionlp13cg_md,1000,23246732,hippocampi,923,933
en_ner_bionlp13cg_md,1000,23212912,prestin,549,556
en_ner_bionlp13cg_md,1000,23175530,kir3 1 subunits,1192,1207
en_ner_bionlp13cg_md,1000,23240979,plasma membrane,365,380
en_ner_bionlp13cg_md,1000,22936348,ch2no2,148,154
en_ner_bionlp13cg_md,1000,22717740,hl,370,372
en_ner_bionlp13cg_md,1000,23246797,ezetimibe,598,607
en_ner_bionlp13cg_md,1000,23126495,ursolic acids,793,806
en_ner_bionlp13cg_md,1000,22694127,water insoluble,92,107
en_ner_bionlp13cg_md,1000,22508482,cell,1388,1392
en_ner_bionlp13cg_md,1000,23091188,lpv,1077,1080
en_ner_bionlp13cg_md,1000,23064325,aqueous nanosuspension,861,883
en_ner_bionlp13cg_md,1000,23182946,glial fibrillary acidic protein gfap,349,387
en_ner_bionlp13cg_md,1000,23194156,atdc5 cells,1016,1027
en_ner_bionlp13cg_md,1000,22443683,pp2a,625,629
en_ner_bionlp13cg_md,1000,23219526,il 6,407,411
en_ner_bionlp13cg_md,1000,23229057,melanoma,1617,1625
en_ner_bionlp13cg_md,1000,23238103,androgen receptors,515,533
en_ner_bionlp13cg_md,1000,23249625,mitochondrial carbonic anhydrases,723,756
en_ner_bionlp13cg_md,1000,23179349,calcium,1510,1517
en_ner_bionlp13cg_md,1000,22757667,oil,1090,1093
en_ner_bionlp13cg_md,1000,23254197,mice,1292,1296
en_ner_bionlp13cg_md,1000,23122331,ew29ch,968,974
en_ner_bionlp13cg_md,1000,22761031,aur,1104,1107
en_ner_bionlp13cg_md,1000,23150067,human hepatocellular carcinoma cell lines,540,581
en_ner_bionlp13cg_md,1000,22525271,luciferase,622,632
en_ner_bionlp13cg_md,1000,23154533,patients,1211,1219
en_ner_bionlp13cg_md,1000,23192339,gip,125,128
en_ner_bionlp13cg_md,1000,23055540,n 3 r tetrahydrofuranyl 6 aminopurine riboside,377,426
en_ner_bionlp13cg_md,1000,23219683,fe,186,188
en_ner_bionlp13cg_md,1000,22665062,c myc,441,446
en_ner_bionlp13cg_md,1000,23146755,carvacrol,901,910
en_ner_bionlp13cg_md,1000,23194541,tea,1651,1654
en_ner_bionlp13cg_md,1000,23178323,sephacryl s 200,249,264
en_ner_bionlp13cg_md,1000,22440717,rainbow trout,1597,1610
en_ner_bionlp13cg_md,1000,22796429,nmdar,1017,1022
en_ner_bionlp13cg_md,1000,23159886,inos,1394,1398
en_ner_bionlp13cg_md,1000,23194548,xylose,864,870
en_ner_bionlp13cg_md,1000,23060524,triglycerides,1087,1100
en_ner_bionlp13cg_md,1000,22948803,immunoglobulin,629,643
en_ner_bionlp13cg_md,1000,23065141,dcpa,486,490
en_ner_bionlp13cg_md,1000,23089045,synaptic,1368,1376
en_ner_bionlp13cg_md,1000,23122331,ch,23,25
en_ner_bionlp13cg_md,1000,23141427,nms,1168,1171
en_ner_bionlp13cg_md,1000,23122147,citrus juice,0,12
en_ner_bionlp13cg_md,1000,22749926,cortex,1182,1188
en_ner_bionlp13cg_md,1000,22985736,alp,795,798
en_ner_bionlp13cg_md,1000,22614004,mitochondrial,130,143
en_ner_bionlp13cg_md,1000,23040268,octogenarians,1136,1149
en_ner_bionlp13cg_md,1000,23178323,k m,711,714
en_ner_bionlp13cg_md,1000,22995584,mitochondrial membrane,1522,1544
en_ner_bionlp13cg_md,1000,22511240,nuclear,822,829
en_ner_bionlp13cg_md,1000,22705273,blood brain barrier,1521,1540
en_ner_bionlp13cg_md,1000,22926007,ops,811,814
en_ner_bionlp13cg_md,1000,22348951,sod,598,601
en_ner_bionlp13cg_md,1000,23127567,aqueous,915,922
en_ner_bionlp13cg_md,1000,23127916,cyp 3a4,1103,1110
en_ner_bionlp13cg_md,1000,23202134,leaves,1196,1202
en_ner_bionlp13cg_md,1000,23099502,oral,950,954
en_ner_bionlp13cg_md,1000,23197773,am4113,1993,1999
en_ner_bionlp13cg_md,1000,23154533,ptu,950,953
en_ner_bionlp13cg_md,1000,22777357,pluripotent like,401,417
en_ner_bionlp13cg_md,1000,22935038,pyramidal cells,1263,1278
en_ner_bionlp13cg_md,1000,23103569,nsaid,878,883
en_ner_bionlp13cg_md,1000,23202134,leaves,398,404
en_ner_bionlp13cg_md,1000,23204517,ca 2,129,133
en_ner_bionlp13cg_md,1000,23127567,azt,493,496
en_ner_bionlp13cg_md,1000,23047828,adrenocortical,1575,1589
en_ner_bionlp13cg_md,1000,23143912,aluminosilicate,312,327
en_ner_bionlp13cg_md,1000,23014761,p gp,433,437
en_ner_bionlp13cg_md,1000,22564440,gabaergic neurons,1229,1246
en_ner_bionlp13cg_md,1000,23216107,calyces,787,794
en_ner_bionlp13cg_md,1000,23182766,guinea pigs,922,933
en_ner_bionlp13cg_md,1000,22079313,brain,275,280
en_ner_bionlp13cg_md,1000,23201051,drug delivery,21,34
en_ner_bionlp13cg_md,1000,23060411,polyphosphates,778,792
en_ner_bionlp13cg_md,1000,23238299,chelidonine,461,472
en_ner_bionlp13cg_md,1000,23103600,escherichia coli k12 contains 9,14,45
en_ner_bionlp13cg_md,1000,22577972,pentacyclic triterpene,604,626
en_ner_bionlp13cg_md,1000,23212976,harbor,1173,1179
en_ner_bionlp13cg_md,1000,22725249,uq,103,105
en_ner_bionlp13cg_md,1000,22079313,dha,903,906
en_ner_bionlp13cg_md,1000,22447662,acetylcholinesterase,931,951
en_ner_bionlp13cg_md,1000,23014761,brain,648,653
en_ner_bionlp13cg_md,1000,22511240,no,356,358
en_ner_bionlp13cg_md,1000,22591127,eicosapentaenoic,807,823
en_ner_bionlp13cg_md,1000,23164618,d 1 receptor,1703,1716
en_ner_bionlp13cg_md,1000,23256625,simvastatin,134,145
en_ner_bionlp13cg_md,1000,22525272,dram1,748,753
en_ner_bionlp13cg_md,1000,23246798,low density,797,808
en_ner_bionlp13cg_md,1000,23247545,cytochrome p4501a,871,888
en_ner_bionlp13cg_md,1000,22887780,human,59,64
en_ner_bionlp13cg_md,1000,23169609,ertugliflozin,1574,1587
en_ner_bionlp13cg_md,1000,23017398,ochratoxin a,648,660
en_ner_bionlp13cg_md,1000,23122151,rhododendron mucronulatum,76,101
en_ner_bionlp13cg_md,1000,23194156,joint,212,217
en_ner_bionlp13cg_md,1000,23247545,lipid,694,699
en_ner_bionlp13cg_md,1000,23242472,leukocytes,560,570
en_ner_bionlp13cg_md,1000,23084047,nigromaculata,144,157
en_ner_bionlp13cg_md,1000,22430206,inos,1686,1690
en_ner_bionlp13cg_md,1000,22531751,basal synaptic,1042,1056
en_ner_bionlp13cg_md,1000,23237860,mhpf,1195,1199
en_ner_bionlp13cg_md,1000,23017411,hp β cd,483,490
en_ner_bionlp13cg_md,1000,23129783,nhbe cultures,1027,1040
en_ner_bionlp13cg_md,1000,22493952,stigmasterol,1330,1342
en_ner_bionlp13cg_md,1000,23122115,fructose,270,278
en_ner_bionlp13cg_md,1000,23044992,ocl,860,863
en_ner_bionlp13cg_md,1000,23086747,intracellular,1632,1645
en_ner_bionlp13cg_md,1000,22893614,osteoclast,278,288
en_ner_bionlp13cg_md,1000,23168114,ipscs,982,987
en_ner_bionlp13cg_md,1000,23109114,bone,576,580
en_ner_bionlp13cg_md,1000,23200943,star,799,803
en_ner_bionlp13cg_md,1000,23205634,lipids,486,492
en_ner_bionlp13cg_md,1000,22722026,b,541,542
en_ner_bionlp13cg_md,1000,22665065,fbxw7 deficient keratinocytes,662,691
en_ner_bionlp13cg_md,1000,22939899,rgc,1077,1080
en_ner_bionlp13cg_md,1000,23042729,monolayers,463,473
en_ner_bionlp13cg_md,1000,23111950,mg,1103,1105
en_ner_bionlp13cg_md,1000,23160481,pi3k,139,143
en_ner_bionlp13cg_md,1000,23192339,gip,1122,1125
en_ner_bionlp13cg_md,1000,23044908,pth 1,96,101
en_ner_bionlp13cg_md,1000,23242472,glomeruli,185,194
en_ner_bionlp13cg_md,1000,23246460,sprague dawley crl,83,102
en_ner_bionlp13cg_md,1000,22447662,cholesterol,1196,1207
en_ner_bionlp13cg_md,1000,22849377,cytoplasmic,239,250
en_ner_bionlp13cg_md,1000,22531751,synaptic,101,109
en_ner_bionlp13cg_md,1000,23152439,phpt,551,555
en_ner_bionlp13cg_md,1000,23228472,ung,647,650
en_ner_bionlp13cg_md,1000,22989504,curcumin,2015,2023
en_ner_bionlp13cg_md,1000,23159885,human aldh,585,595
en_ner_bionlp13cg_md,1000,23210742,aca 2,556,562
en_ner_bionlp13cg_md,1000,23152439,pth,195,198
en_ner_bionlp13cg_md,1000,23166012,sod,1358,1361
en_ner_bionlp13cg_md,1000,22564442,glutamate type 7,67,83
en_ner_bionlp13cg_md,1000,23210639,ferritin,383,391
en_ner_bionlp13cg_md,1000,22697341,mbg,966,969
en_ner_bionlp13cg_md,1000,23122142,55 1,823,827
en_ner_bionlp13cg_md,1000,23256625,rosuvastatin,825,837
en_ner_bionlp13cg_md,1000,22981796,pulmonary epithelium,1236,1256
en_ner_bionlp13cg_md,1000,23014761,erlotinib,512,521
en_ner_bionlp13cg_md,1000,23109425,h2ax,425,429
en_ner_bionlp13cg_md,1000,23192350,e selectin,1310,1320
en_ner_bionlp13cg_md,1000,23249625,cells,1390,1395
en_ner_bionlp13cg_md,1000,22273350,oxide,451,456
en_ner_bionlp13cg_md,1000,23000445,membrane,605,613
en_ner_bionlp13cg_md,1000,23250802,cancer,597,603
en_ner_bionlp13cg_md,1000,23211707,src1,376,380
en_ner_bionlp13cg_md,1000,23065141,dcpa,1006,1010
en_ner_bionlp13cg_md,1000,23143802,thyroid,1526,1533
en_ner_bionlp13cg_md,1000,22956632,tnf α,775,780
en_ner_bionlp13cg_md,1000,23184572,scope,947,952
en_ner_bionlp13cg_md,1000,22910795,ros,1355,1358
en_ner_bionlp13cg_md,1000,22915370,patients,2064,2072
en_ner_bionlp13cg_md,1000,23099319,intraperitoneal,576,591
en_ner_bionlp13cg_md,1000,23223177,beclin1 bcl 2,821,834
en_ner_bionlp13cg_md,1000,23122081,oil,584,587
en_ner_bionlp13cg_md,1000,23199989,hort16a,626,633
en_ner_bionlp13cg_md,1000,23017419,oxygen,245,251
en_ner_bionlp13cg_md,1000,23085295,cells,734,739
en_ner_bionlp13cg_md,1000,23171703,tsh,878,881
en_ner_bionlp13cg_md,1000,23063782,tissue,959,965
en_ner_bionlp13cg_md,1000,23132909,hdl,345,348
en_ner_bionlp13cg_md,1000,23159464,women,594,599
en_ner_bionlp13cg_md,1000,23179349,tissues,947,954
en_ner_bionlp13cg_md,1000,23188717,telomere,191,199
en_ner_bionlp13cg_md,1000,22788802,sections,305,313
en_ner_bionlp13cg_md,1000,23211363,cocaine,1745,1752
en_ner_bionlp13cg_md,1000,22348951,tbars,1880,1885
en_ner_bionlp13cg_md,1000,23232078,ginseng,1298,1305
en_ner_bionlp13cg_md,1000,23205514,9 hydroxyrisperidone,1374,1394
en_ner_bionlp13cg_md,1000,23204111,ventricle apex,101,115
en_ner_bionlp13cg_md,1000,23188391,islets,736,742
en_ner_bionlp13cg_md,1000,22360570,pips,667,671
en_ner_bionlp13cg_md,1000,22777357,nuclear,72,79
en_ner_bionlp13cg_md,1000,23194828,amino acid brain systems of,1539,1566
en_ner_bionlp13cg_md,1000,23159791,tryptophyllins,1059,1073
en_ner_bionlp13cg_md,1000,23174748,p gp,1234,1238
en_ner_bionlp13cg_md,1000,23106567,pcis,1030,1034
en_ner_bionlp13cg_md,1000,23127567,hiv,520,523
en_ner_bionlp13cg_md,1000,23146750,10μm,529,533
en_ner_bionlp13cg_md,1000,23229057,hl60,1661,1665
en_ner_bionlp13cg_md,1000,22812637,caesalpinolide g 2,58,77
en_ner_bionlp13cg_md,1000,23010670,artemisia dracunculus,54,75
en_ner_bionlp13cg_md,1000,22757667,cephalaria paphlagonica,118,141
en_ner_bionlp13cg_md,1000,23053666,cldn4kd cells,1292,1305
en_ner_bionlp13cg_md,1000,23123662,rat drg neurons,1063,1078
en_ner_bionlp13cg_md,1000,23192351,hsf foxm1,1286,1295
en_ner_bionlp13cg_md,1000,23220037,p gp,215,219
en_ner_bionlp13cg_md,1000,23246469,gd hp do3a,331,341
en_ner_bionlp13cg_md,1000,23146698,alkaline phosphatase,570,590
en_ner_bionlp13cg_md,1000,23254341,a ,1644,1646
en_ner_bionlp13cg_md,1000,23103446,nilotinib,1307,1316
en_ner_bionlp13cg_md,1000,23238558,vitamins,491,499
en_ner_bionlp13cg_md,1000,23089211,vimentin,962,970
en_ner_bionlp13cg_md,1000,23063689,cortical network,1437,1453
en_ner_bionlp13cg_md,1000,22864625,inh,610,613
en_ner_bionlp13cg_md,1000,23079545,insulin,71,78
en_ner_bionlp13cg_md,1000,23117151,ars,458,461
en_ner_bionlp13cg_md,1000,23238642,as 3,1748,1752
en_ner_bionlp13cg_md,1000,23220538,human,209,214
en_ner_bionlp13cg_md,1000,23135549,rat uterus,118,128
en_ner_bionlp13cg_md,1000,23246578,bcg,201,204
en_ner_bionlp13cg_md,1000,22977167,fafa,1076,1080
en_ner_bionlp13cg_md,1000,23103446,subclones,254,263
