Model,Data section,Article Count,Article ID,Entity,Start,End
en_ner_craft_md,evaluation.abstracts,1000,23451853,oxide,385,390
en_ner_craft_md,evaluation.abstracts,1000,22473789,ethanol,1245,1252
en_ner_craft_md,evaluation.abstracts,1000,23411291,glucose,210,217
en_ner_craft_md,evaluation.abstracts,1000,23122119,c18 2n6,858,865
en_ner_craft_md,evaluation.abstracts,1000,23142710,extracellular superoxide,1211,1235
en_ner_craft_md,evaluation.abstracts,1000,23439661,bacterial leucyl trna synthetase,147,179
en_ner_craft_md,evaluation.abstracts,1000,23406484,enamine intermediates,899,920
en_ner_craft_md,evaluation.abstracts,1000,22906567,octyl methoxycinnamate,1229,1251
en_ner_craft_md,evaluation.abstracts,1000,23323861,penicillium citrinum thom,606,631
en_ner_craft_md,evaluation.abstracts,1000,23292302,tg,1335,1337
en_ner_craft_md,evaluation.abstracts,1000,23420583,phosphate,1270,1279
en_ner_craft_md,evaluation.abstracts,1000,23134486,enzyme,208,214
en_ner_craft_md,evaluation.abstracts,1000,23209193,compounds,657,666
en_ner_craft_md,evaluation.abstracts,1000,23065140,neurons,1226,1233
en_ner_craft_md,evaluation.abstracts,1000,23116965,agonist,1607,1614
en_ner_craft_md,evaluation.abstracts,1000,23518319,cells,944,949
en_ner_craft_md,evaluation.abstracts,1000,23419834,compound,988,996
en_ner_craft_md,evaluation.abstracts,1000,23180160,glioma cell,602,613
en_ner_craft_md,evaluation.abstracts,1000,23380376,compound,683,691
en_ner_craft_md,evaluation.abstracts,1000,23381061,acid,116,120
en_ner_craft_md,evaluation.abstracts,1000,22961094,trx1,1278,1282
en_ner_craft_md,evaluation.abstracts,1000,23223448,large2,869,875
en_ner_craft_md,evaluation.abstracts,1000,23109429,epl1,405,409
en_ner_craft_md,evaluation.abstracts,1000,23594303,cells,493,498
en_ner_craft_md,evaluation.abstracts,1000,23542439,progesterone,233,245
en_ner_craft_md,evaluation.abstracts,1000,23428468,cellular lipid,820,834
en_ner_craft_md,evaluation.abstracts,1000,23187890,transcription start sites,411,436
en_ner_craft_md,evaluation.abstracts,1000,23384287,sequence,349,357
en_ner_craft_md,evaluation.abstracts,1000,23603194,mice,1172,1176
en_ner_craft_md,evaluation.abstracts,1000,23470196,isothiocyanate,799,813
en_ner_craft_md,evaluation.abstracts,1000,23601384,nutrients,593,602
en_ner_craft_md,evaluation.abstracts,1000,23400747,antibiotics,1204,1215
en_ner_craft_md,evaluation.abstracts,1000,23298867,transcripts,1603,1614
en_ner_craft_md,evaluation.abstracts,1000,23017673,microbiota,1243,1253
en_ner_craft_md,evaluation.abstracts,1000,23199228,proteins,442,450
en_ner_craft_md,evaluation.abstracts,1000,23643702,red blood cell,617,631
en_ner_craft_md,evaluation.abstracts,1000,23530057,domain,1208,1214
en_ner_craft_md,evaluation.abstracts,1000,23560542,dna duplexes,1600,1612
en_ner_craft_md,evaluation.abstracts,1000,23122078,molecular,803,812
en_ner_craft_md,evaluation.abstracts,1000,23395667,egf,579,582
en_ner_craft_md,evaluation.abstracts,1000,23636270,mitochondrial,1671,1684
en_ner_craft_md,evaluation.abstracts,1000,23611476,sfn,1447,1450
en_ner_craft_md,evaluation.abstracts,1000,23468593,drosophila,3,13
en_ner_craft_md,evaluation.abstracts,1000,23312945,compounds,454,463
en_ner_craft_md,evaluation.abstracts,1000,23561132,sterol,175,181
en_ner_craft_md,evaluation.abstracts,1000,23538201,mice,470,474
en_ner_craft_md,evaluation.abstracts,1000,23613014,insulin,98,105
en_ner_craft_md,evaluation.abstracts,1000,23584355,acetone,983,990
en_ner_craft_md,evaluation.abstracts,1000,23000076,inhibitor pcpa,673,687
en_ner_craft_md,evaluation.abstracts,1000,23142425,nnal,1480,1484
en_ner_craft_md,evaluation.abstracts,1000,23337530,mice,1242,1246
en_ner_craft_md,evaluation.abstracts,1000,23576475,aa,587,589
en_ner_craft_md,evaluation.abstracts,1000,23052197,cellular,797,805
en_ner_craft_md,evaluation.abstracts,1000,22083351,cdk inhibitors,1192,1206
en_ner_craft_md,evaluation.abstracts,1000,22961094,cells,917,922
en_ner_craft_md,evaluation.abstracts,1000,23510074,ionic,662,667
en_ner_craft_md,evaluation.abstracts,1000,23266734,natural product,68,83
en_ner_craft_md,evaluation.abstracts,1000,23454146,mitogen activated protein,936,961
en_ner_craft_md,evaluation.abstracts,1000,22083351,cyclin dependent kinase,827,850
en_ner_craft_md,evaluation.abstracts,1000,23581876,oh pcb metabolites,1190,1208
en_ner_craft_md,evaluation.abstracts,1000,23448346,human,560,565
en_ner_craft_md,evaluation.abstracts,1000,23069375,mice,1530,1534
en_ner_craft_md,evaluation.abstracts,1000,23488809,modification,502,514
en_ner_craft_md,evaluation.abstracts,1000,23318728,compounds,1456,1465
en_ner_craft_md,evaluation.abstracts,1000,23631496,se,1166,1168
en_ner_craft_md,evaluation.abstracts,1000,23381653,plants,849,855
en_ner_craft_md,evaluation.abstracts,1000,23109429,histone,1170,1177
en_ner_craft_md,evaluation.abstracts,1000,23200945,yeast,283,288
en_ner_craft_md,evaluation.abstracts,1000,23017421,lipid,1093,1098
en_ner_craft_md,evaluation.abstracts,1000,23163768,oligonucleotides,352,368
en_ner_craft_md,evaluation.abstracts,1000,23557746,fluorine,29,37
en_ner_craft_md,evaluation.abstracts,1000,23403471,integration,558,569
en_ner_craft_md,evaluation.abstracts,1000,22677456,human,1347,1352
en_ner_craft_md,evaluation.abstracts,1000,23090712,enzymes,655,662
en_ner_craft_md,evaluation.abstracts,1000,23052197,xpa,1485,1488
en_ner_craft_md,evaluation.abstracts,1000,23148988,polyplexes,826,836
en_ner_craft_md,evaluation.abstracts,1000,23267011,mutant,1092,1098
en_ner_craft_md,evaluation.abstracts,1000,23603294,mmps,1291,1295
en_ner_craft_md,evaluation.abstracts,1000,23435353,cells,1356,1361
en_ner_craft_md,evaluation.abstracts,1000,23381653,peptides,1053,1061
en_ner_craft_md,evaluation.abstracts,1000,23377760,poliovirus,628,638
en_ner_craft_md,evaluation.abstracts,1000,23159710,insulin,1365,1372
en_ner_craft_md,evaluation.abstracts,1000,23233343,fish,1479,1483
en_ner_craft_md,evaluation.abstracts,1000,23103563,geranylgeranyl pyrophosphate,924,952
en_ner_craft_md,evaluation.abstracts,1000,23535146,pcra translocation,1076,1094
en_ner_craft_md,evaluation.abstracts,1000,23261859,testosterone,252,264
en_ner_craft_md,evaluation.abstracts,1000,23530057,peptides,874,882
en_ner_craft_md,evaluation.abstracts,1000,23233535,sc29ek,881,887
en_ner_craft_md,evaluation.abstracts,1000,23262278,aspartic,589,597
en_ner_craft_md,evaluation.abstracts,1000,23561073,polymers,22,30
en_ner_craft_md,evaluation.abstracts,1000,23567243,cell,319,323
en_ner_craft_md,evaluation.abstracts,1000,22936354,osteoblasts,718,729
en_ner_craft_md,evaluation.abstracts,1000,23410221,alkaline,1015,1023
en_ner_craft_md,evaluation.abstracts,1000,23223517,2b15,931,935
en_ner_craft_md,evaluation.abstracts,1000,23395003,genetic,666,673
en_ner_craft_md,evaluation.abstracts,1000,23142710,nadph oxidase dependent,1940,1963
en_ner_craft_md,evaluation.abstracts,1000,23546876,protein dna,1078,1089
en_ner_craft_md,evaluation.abstracts,1000,23362116,collagen,1047,1055
en_ner_craft_md,evaluation.abstracts,1000,23630181,construct,143,152
en_ner_craft_md,evaluation.abstracts,1000,22324431,marine sponge theonella,103,126
en_ner_craft_md,evaluation.abstracts,1000,23159663,acv,1566,1569
en_ner_craft_md,evaluation.abstracts,1000,23439233,cladosporium cladosporioides,724,752
en_ner_craft_md,evaluation.abstracts,1000,23636270,fatty acyl chains,601,618
en_ner_craft_md,evaluation.abstracts,1000,23503780,histidine,958,967
en_ner_craft_md,evaluation.abstracts,1000,23394702,genotypic,129,138
en_ner_craft_md,evaluation.abstracts,1000,23639875,wt,1304,1306
en_ner_craft_md,evaluation.abstracts,1000,23515291,igfbp 2,1069,1076
en_ner_craft_md,evaluation.abstracts,1000,23361947,virus,1300,1305
en_ner_craft_md,evaluation.abstracts,1000,22898212,o hydroxybenzyl adduct,953,975
en_ner_craft_md,evaluation.abstracts,1000,23281421,dna,1070,1073
en_ner_craft_md,evaluation.abstracts,1000,23433811,gene,45,49
en_ner_craft_md,evaluation.abstracts,1000,23457122,rat,421,424
en_ner_craft_md,evaluation.abstracts,1000,23261680,azt ddi,821,828
en_ner_craft_md,evaluation.abstracts,1000,23521048,n diethylacetamide,215,233
en_ner_craft_md,evaluation.abstracts,1000,23483189,mammalian cells,1226,1241
en_ner_craft_md,evaluation.abstracts,1000,23375209,individuals,352,363
en_ner_craft_md,evaluation.abstracts,1000,23323627,gene,801,805
en_ner_craft_md,evaluation.abstracts,1000,23111283,hl 60 cells,454,465
en_ner_craft_md,evaluation.abstracts,1000,23125282,human cyp3a,157,168
en_ner_craft_md,evaluation.abstracts,1000,23541437,fish,649,653
en_ner_craft_md,evaluation.abstracts,1000,23541671,position,306,314
en_ner_craft_md,evaluation.abstracts,1000,23175666,cyp3a,80,85
en_ner_craft_md,evaluation.abstracts,1000,22340730,chromosome,914,924
en_ner_craft_md,evaluation.abstracts,1000,23117572,leydig cells,795,807
en_ner_craft_md,evaluation.abstracts,1000,23546876,fixk2,368,373
en_ner_craft_md,evaluation.abstracts,1000,23127818,compounds,473,482
en_ner_craft_md,evaluation.abstracts,1000,23410221,ethephon,262,270
en_ner_craft_md,evaluation.abstracts,1000,23645536,compounds,288,297
en_ner_craft_md,evaluation.abstracts,1000,23123257,polypeptide,421,432
en_ner_craft_md,evaluation.abstracts,1000,23291401,dna,290,293
en_ner_craft_md,evaluation.abstracts,1000,23219524,cells,489,494
en_ner_craft_md,evaluation.abstracts,1000,23301830,n methyl,547,555
en_ner_craft_md,evaluation.abstracts,1000,23248200,antidiabetics,1626,1639
en_ner_craft_md,evaluation.abstracts,1000,23357977,calcium,272,279
en_ner_craft_md,evaluation.abstracts,1000,23418368,ldl,953,956
en_ner_craft_md,evaluation.abstracts,1000,23632905,rats,1113,1117
en_ner_craft_md,evaluation.abstracts,1000,23292791,plk1,1203,1207
en_ner_craft_md,evaluation.abstracts,1000,23248975,ion,0,3
en_ner_craft_md,evaluation.abstracts,1000,23218602,microsomal prostaglandin e synthase 1,0,37
en_ner_craft_md,evaluation.abstracts,1000,23460404,peptide,592,599
en_ner_craft_md,evaluation.abstracts,1000,23081760,transgene,1768,1777
en_ner_craft_md,evaluation.abstracts,1000,23325849,dna,1018,1021
en_ner_craft_md,evaluation.abstracts,1000,23159663,drug,439,443
en_ner_craft_md,evaluation.abstracts,1000,23561153,enzymatic,405,414
en_ner_craft_md,evaluation.abstracts,1000,23639544,cathepsin s inhibitors,129,151
en_ner_craft_md,evaluation.abstracts,1000,23519149,elisidepsin,360,371
en_ner_craft_md,evaluation.abstracts,1000,23433811,rad9,1189,1193
en_ner_craft_md,evaluation.abstracts,1000,23275570,dna,929,932
en_ner_craft_md,evaluation.abstracts,1000,23567243,bcl 2,445,450
en_ner_craft_md,evaluation.abstracts,1000,23160820,rbck1,1196,1201
en_ner_craft_md,evaluation.abstracts,1000,23301830,cells,440,445
en_ner_craft_md,evaluation.abstracts,1000,23587769,genetic,1919,1926
en_ner_craft_md,evaluation.abstracts,1000,23150213,protein,1899,1906
en_ner_craft_md,evaluation.abstracts,1000,23459149,melamine,1163,1171
en_ner_craft_md,evaluation.abstracts,1000,23288947,genes,291,296
en_ner_craft_md,evaluation.abstracts,1000,23602152,gene,855,859
en_ner_craft_md,evaluation.abstracts,1000,22349823,egfr mutations,1846,1860
en_ner_craft_md,evaluation.abstracts,1000,22491023,mglu,208,212
en_ner_craft_md,evaluation.abstracts,1000,23376996,compounds,818,827
en_ner_craft_md,evaluation.abstracts,1000,23508295,copper,996,1002
en_ner_craft_md,evaluation.abstracts,1000,23358190,organochlorinated pesticides,12,40
en_ner_craft_md,evaluation.abstracts,1000,22898212,imidazole,851,860
en_ner_craft_md,evaluation.abstracts,1000,22982684,nanog,806,811
en_ner_craft_md,evaluation.abstracts,1000,23450741,human cells,478,489
en_ner_craft_md,evaluation.abstracts,1000,23518319,intracellular,646,659
en_ner_craft_md,evaluation.abstracts,1000,23255551,drug,1262,1266
en_ner_craft_md,evaluation.abstracts,1000,23187890,rna copy cell,676,689
en_ner_craft_md,evaluation.abstracts,1000,23171137,propionyl coa,319,332
en_ner_craft_md,evaluation.abstracts,1000,23538201,ezetimibe,734,743
en_ner_craft_md,evaluation.abstracts,1000,23161369,avian,1450,1455
en_ner_craft_md,evaluation.abstracts,1000,23282222,probe,908,913
en_ner_craft_md,evaluation.abstracts,1000,23419834,carbonyl,1371,1379
en_ner_craft_md,evaluation.abstracts,1000,22233192,oils,105,109
en_ner_craft_md,evaluation.abstracts,1000,23146748,mrna,792,796
en_ner_craft_md,evaluation.abstracts,1000,23171163,nuclear introns,657,672
en_ner_craft_md,evaluation.abstracts,1000,22936354,phosphatidylserine,309,327
en_ner_craft_md,evaluation.abstracts,1000,23233535,fusion inhibitors,418,435
en_ner_craft_md,evaluation.abstracts,1000,23384968,fibroblasts,582,593
en_ner_craft_md,evaluation.abstracts,1000,23411313,anthocyanin,343,354
en_ner_craft_md,evaluation.abstracts,1000,23262164,chitosan,44,52
en_ner_craft_md,evaluation.abstracts,1000,23122096,meat products,767,780
en_ner_craft_md,evaluation.abstracts,1000,23523368,pirnas,228,234
en_ner_craft_md,evaluation.abstracts,1000,23174265,agonists,72,80
en_ner_craft_md,evaluation.abstracts,1000,23210781,compounds,898,907
en_ner_craft_md,evaluation.abstracts,1000,23515291,cells,1309,1314
en_ner_craft_md,evaluation.abstracts,1000,23534703,electron propagator,377,396
en_ner_craft_md,evaluation.abstracts,1000,23411256,mutants,624,631
en_ner_craft_md,evaluation.abstracts,1000,23524313,pcsk9,604,609
en_ner_craft_md,evaluation.abstracts,1000,23603917,snps,777,781
en_ner_craft_md,evaluation.abstracts,1000,23160820,cells,609,614
en_ner_craft_md,evaluation.abstracts,1000,23591579,antioxidants,779,791
en_ner_craft_md,evaluation.abstracts,1000,23578620,ppo,836,839
en_ner_craft_md,evaluation.abstracts,1000,23170960,inhibitors,755,765
en_ner_craft_md,evaluation.abstracts,1000,23325361,genetic,237,244
en_ner_craft_md,evaluation.abstracts,1000,23643094,nrf2,905,909
en_ner_craft_md,evaluation.abstracts,1000,23625910,individuals,1671,1682
en_ner_craft_md,evaluation.abstracts,1000,23561153,cell,0,4
en_ner_craft_md,evaluation.abstracts,1000,23194824,creatinine,1485,1495
en_ner_craft_md,evaluation.abstracts,1000,23248200,antidiabetic,1416,1428
en_ner_craft_md,evaluation.abstracts,1000,23142710,oxygen,310,316
en_ner_craft_md,evaluation.abstracts,1000,23358190,dieldrin,539,547
en_ner_craft_md,evaluation.abstracts,1000,23352843,fluorine mri,103,115
en_ner_craft_md,evaluation.abstracts,1000,23125282,mice,1605,1609
en_ner_craft_md,evaluation.abstracts,1000,23430162,ethanol,53,60
en_ner_craft_md,evaluation.abstracts,1000,23517733,compounds,1126,1135
en_ner_craft_md,evaluation.abstracts,1000,23419834,ho 1,1437,1441
en_ner_craft_md,evaluation.abstracts,1000,22747593,regions,1049,1056
en_ner_craft_md,evaluation.abstracts,1000,23607712,calcium,778,785
en_ner_craft_md,evaluation.abstracts,1000,23435353,cobrotoxin,617,627
en_ner_craft_md,evaluation.abstracts,1000,23376407,ligand osteoprotegerin,1582,1604
en_ner_craft_md,evaluation.abstracts,1000,23262164,avidin biotin,362,375
en_ner_craft_md,evaluation.abstracts,1000,23274771,cells,1143,1148
en_ner_craft_md,evaluation.abstracts,1000,23384447,nitric oxide,1247,1259
en_ner_craft_md,evaluation.abstracts,1000,23063876,danio rerio,459,470
en_ner_craft_md,evaluation.abstracts,1000,23266504,flavonoids,321,331
en_ner_craft_md,evaluation.abstracts,1000,23625695,se,801,803
en_ner_craft_md,evaluation.abstracts,1000,23517069,cell,622,626
en_ner_craft_md,evaluation.abstracts,1000,23174017,fruits,346,352
en_ner_craft_md,evaluation.abstracts,1000,23581596,sacchathridine a,0,16
en_ner_craft_md,evaluation.abstracts,1000,23405984,molecular,836,845
en_ner_craft_md,evaluation.abstracts,1000,23239555,molecules,564,573
en_ner_craft_md,evaluation.abstracts,1000,23518319,dna,212,215
en_ner_craft_md,evaluation.abstracts,1000,23369094,nanoparticles,473,486
en_ner_craft_md,evaluation.abstracts,1000,22941424,triglycerides,586,599
en_ner_craft_md,evaluation.abstracts,1000,23461378,oatp1b1,783,790
en_ner_craft_md,evaluation.abstracts,1000,23148227,p53,913,916
en_ner_craft_md,evaluation.abstracts,1000,23517733,cells,962,967
en_ner_craft_md,evaluation.abstracts,1000,22747593,stickleback,51,62
en_ner_craft_md,evaluation.abstracts,1000,23384287,variants,606,614
en_ner_craft_md,evaluation.abstracts,1000,23159663,micro particles,515,530
en_ner_craft_md,evaluation.abstracts,1000,23292791,cellular,596,604
en_ner_craft_md,evaluation.abstracts,1000,23293134,toxic and,237,246
en_ner_craft_md,evaluation.abstracts,1000,23519470,cells,319,324
en_ner_craft_md,evaluation.abstracts,1000,23493259,grape,1453,1458
en_ner_craft_md,evaluation.abstracts,1000,23504315,isl 1,1121,1126
en_ner_craft_md,evaluation.abstracts,1000,23531031,nis promoter,1213,1225
en_ner_craft_md,evaluation.abstracts,1000,23475068,vegf,549,553
en_ner_craft_md,evaluation.abstracts,1000,23209194,cyp2c9,923,929
en_ner_craft_md,evaluation.abstracts,1000,23323627,cationic,922,930
en_ner_craft_md,evaluation.abstracts,1000,23142737,aqp4,1006,1010
en_ner_craft_md,evaluation.abstracts,1000,23605691,intravenous,220,231
en_ner_craft_md,evaluation.abstracts,1000,23297254,breakdown product,734,751
en_ner_craft_md,evaluation.abstracts,1000,23066091,human,556,561
en_ner_craft_md,evaluation.abstracts,1000,23451853,dodecyl species,1307,1322
en_ner_craft_md,evaluation.abstracts,1000,23010104,osteoblasts,69,80
en_ner_craft_md,evaluation.abstracts,1000,23313711,aldehydes,0,9
en_ner_craft_md,evaluation.abstracts,1000,23163768,ligand carrier,170,184
en_ner_craft_md,evaluation.abstracts,1000,23519077,aurora b kinase,306,321
en_ner_craft_md,evaluation.abstracts,1000,23126604,pluronic,968,976
en_ner_craft_md,evaluation.abstracts,1000,23557092,glutathione,802,813
en_ner_craft_md,evaluation.abstracts,1000,23529473,bacillus subtilis,106,123
en_ner_craft_md,evaluation.abstracts,1000,23639875,wild type,382,391
en_ner_craft_md,evaluation.abstracts,1000,23643194,dendritic cells,480,495
en_ner_craft_md,evaluation.abstracts,1000,23639006,compound,298,306
en_ner_craft_md,evaluation.abstracts,1000,23408272,lup 20 29 en 3 one,1874,1893
en_ner_craft_md,evaluation.abstracts,1000,23221636,human,480,485
en_ner_craft_md,evaluation.abstracts,1000,23174758,zebrafish,312,321
en_ner_craft_md,evaluation.abstracts,1000,22944593,nerolidol,222,231
en_ner_craft_md,evaluation.abstracts,1000,23411339,pc e,994,998
en_ner_craft_md,evaluation.abstracts,1000,23537500,synaptic,1137,1145
en_ner_craft_md,evaluation.abstracts,1000,23639187,rats,462,466
en_ner_craft_md,evaluation.abstracts,1000,22727823,gaba,219,223
en_ner_craft_md,evaluation.abstracts,1000,23340199,cells,790,795
en_ner_craft_md,evaluation.abstracts,1000,23410960,salinomycin on,1309,1323
en_ner_craft_md,evaluation.abstracts,1000,23148988,complexes,359,368
en_ner_craft_md,evaluation.abstracts,1000,23339967,aminoglycoside,17,31
en_ner_craft_md,evaluation.abstracts,1000,23381061,phenol,968,974
en_ner_craft_md,evaluation.abstracts,1000,23347953,rat,366,369
